Male_ID,Group_ID,Collection_date,Hydroyear,T3_conc,GC_conc,Season,Rainfall,Tav,Group_size,Hierarchy_stability,T3_storage,GC_storage,Age,Alpha_status,Ordinal_rank,Consortships,Aggression,Genetic_ancestry,,,,,,,,,,,,
45,A,8/23/2010,2010,119.98,147.44,long dry,0.00,21.40,13,unstable,9.26,0.48,8.95,non-alpha,3,54.00,0.54,0.446,,,,,,,,,,,,
172,K,8/25/2010,2010,60.66,107.26,long dry,0.00,21.50,18,stable,9.33,0.48,13.68,non-alpha,5,0.00,0.03,0.517,,,,,,,,,,,,
38,N,8/27/2010,2010,116.45,97.28,long dry,0.00,21.50,19,unstable,10.74,0.47,8.34,alpha,1,13.00,0.24,0.360,,,,,,,,,,,,
76,N,8/27/2010,2010,108.67,65.79,long dry,0.00,21.50,19,unstable,10.74,0.47,10.47,non-alpha,2,9.00,0.06,0.699,,,,,,,,,,,,
194,N,8/27/2010,2010,104.28,82.05,long dry,0.00,21.50,19,unstable,10.74,0.47,15.53,non-alpha,14,5.00,-0.24,NA,,,,,,,,,,,,
21,N,8/27/2010,2010,108.04,83.32,long dry,0.00,21.50,19,unstable,10.74,0.47,8.31,non-alpha,12,7.00,0.24,NA,,,,,,,,,,,,
73,F,8/28/2010,2010,88.95,84.31,long dry,0.00,21.50,8,unstable,10.74,0.47,11.92,non-alpha,3,42.00,-0.29,0.642,,,,,,,,,,,,
50,N,9/7/2010,2010,120.45,71.88,long dry,0.00,21.70,19,unstable,9.22,0.44,9.88,non-alpha,11,10.00,0.09,0.301,,,,,,,,,,,,
172,K,9/9/2010,2010,55.88,30.64,long dry,0.00,21.80,18,stable,9.28,0.44,13.73,non-alpha,5,0.00,-0.20,0.517,,,,,,,,,,,,
99,K,9/9/2010,2010,84.91,106.78,long dry,0.00,21.80,18,stable,10.82,0.44,12.95,non-alpha,15,4.00,-0.20,0.827,,,,,,,,,,,,
121,K,9/9/2010,2010,69.78,40.60,long dry,0.00,21.80,18,stable,10.70,0.44,17.13,non-alpha,9,0.00,-0.20,NA,,,,,,,,,,,,
38,N,9/21/2010,2010,125.23,111.85,long dry,0.00,22.20,19,unstable,10.67,0.40,8.41,alpha,1,11.00,0.09,0.360,,,,,,,,,,,,
102,F,9/24/2010,2010,98.22,94.90,long dry,0.00,22.20,8,unstable,9.18,0.39,8.80,alpha,1,21.00,0.43,0.476,,,,,,,,,,,,
164,K,10/2/2010,2010,78.06,99.79,long dry,0.00,22.40,21,unstable,10.75,0.37,13.36,non-alpha,10,0.00,0.22,NA,,,,,,,,,,,,
15,K,10/2/2010,2010,80.80,51.11,long dry,0.00,22.40,21,unstable,10.75,0.37,11.44,alpha,1,0.00,0.59,NA,,,,,,,,,,,,
73,F,10/7/2010,2010,140.27,82.12,long dry,0.00,22.50,9,unstable,10.62,0.36,12.03,alpha,1,47.00,0.02,0.642,,,,,,,,,,,,
139,K,11/1/2010,2011,87.52,112.55,short rain,15.00,24.50,18,unstable,10.56,0.77,19.38,non-alpha,10,0.00,-0.27,0.325,,,,,,,,,,,,
15,K,11/1/2010,2011,83.21,94.65,short rain,15.00,24.50,18,unstable,10.56,0.77,11.52,alpha,1,25.00,1.07,NA,,,,,,,,,,,,
50,N,11/2/2010,2011,110.27,60.80,short rain,15.00,24.60,20,stable,9.09,0.76,10.04,non-alpha,12,0.00,0.06,0.301,,,,,,,,,,,,
113,F,11/2/2010,2011,181.40,72.56,short rain,15.00,24.60,8,stable,9.09,0.76,11.62,non-alpha,4,0.00,0.04,0.391,,,,,,,,,,,,
3,N,11/2/2010,2011,83.26,109.67,short rain,15.00,24.60,20,stable,10.55,0.76,15.87,non-alpha,16,0.00,-0.24,0.421,,,,,,,,,,,,
201,N,11/5/2010,2011,94.12,74.55,short rain,27.00,24.90,20,stable,10.55,0.76,12.12,non-alpha,6,14.00,0.24,0.524,,,,,,,,,,,,
115,K,11/6/2010,2011,115.38,82.63,short rain,55.00,24.70,18,unstable,9.08,0.75,13.22,non-alpha,17,6.00,-0.27,0.275,,,,,,,,,,,,
73,F,11/6/2010,2011,57.48,62.46,short rain,55.00,24.70,8,stable,10.54,0.75,12.11,alpha,1,42.00,-0.26,0.642,,,,,,,,,,,,
112,F,11/8/2010,2011,196.74,72.58,short rain,55.00,24.60,8,stable,9.32,0.75,18.48,non-alpha,8,0.00,-0.26,0.299,,,,,,,,,,,,
102,F,11/8/2010,2011,187.45,66.36,short rain,55.00,24.60,8,stable,9.32,0.75,8.92,non-alpha,2,16.00,0.04,0.476,,,,,,,,,,,,
187,F,11/8/2010,2011,241.50,254.12,short rain,55.00,24.60,8,stable,9.32,0.96,7.92,non-alpha,6,0.00,0.19,0.506,,,,,,,,,,,,
45,B,12/2/2010,2011,159.13,80.08,short rain,55.00,23.70,11,stable,9.25,0.68,9.23,non-alpha,2,0.00,-0.26,0.446,,,,,,,,,,,,
189,F,12/3/2010,2011,298.88,98.05,short rain,59.00,23.70,9,stable,9.25,0.90,10.96,non-alpha,6,0.00,0.03,0.313,,,,,,,,,,,,
37,K,12/3/2010,2011,214.25,98.42,short rain,59.00,23.70,18,unstable,9.25,0.90,9.19,non-alpha,3,0.00,0.36,NA,,,,,,,,,,,,
45,B,12/4/2010,2011,96.04,85.15,short rain,49.00,23.60,11,stable,10.47,0.68,9.24,non-alpha,2,0.00,-0.26,0.446,,,,,,,,,,,,
154,F,12/7/2010,2011,135.30,94.20,short rain,20.00,23.90,9,stable,9.24,0.67,9.10,non-alpha,3,24.00,0.51,NA,,,,,,,,,,,,
104,F,1/3/2011,2011,107.46,219.35,short rain,42.00,23.50,10,stable,10.38,0.82,12.02,non-alpha,10,0.00,-0.36,NA,,,,,,,,,,,,
146,K,1/6/2011,2011,78.92,116.79,short rain,42.00,23.40,16,stable,10.38,0.72,14.20,non-alpha,11,0.00,-0.23,0.606,,,,,,,,,,,,
93,K,1/6/2011,2011,134.55,253.49,short rain,42.00,23.40,16,stable,10.38,1.72,20.63,non-alpha,16,0.00,-0.23,0.645,,,,,,,,,,,,
6,K,1/6/2011,2011,90.57,37.59,short rain,42.00,23.40,16,stable,8.92,0.72,8.52,non-alpha,2,0.00,0.55,NA,,,,,,,,,,,,
187,F,1/7/2011,2011,131.02,97.91,short rain,12.00,23.40,10,stable,9.83,0.72,8.08,non-alpha,5,8.00,0.34,0.506,,,,,,,,,,,,
49,N,1/7/2011,2011,71.61,50.78,short rain,12.00,23.40,19,unstable,9.83,0.72,11.01,non-alpha,14,0.00,0.05,0.707,,,,,,,,,,,,
154,F,1/7/2011,2011,95.70,94.17,short rain,12.00,23.40,10,stable,8.91,0.72,9.18,non-alpha,3,21.00,0.22,NA,,,,,,,,,,,,
115,K,1/8/2011,2011,145.79,189.29,short rain,11.00,23.40,16,stable,8.91,1.71,13.39,non-alpha,15,0.00,-0.23,0.275,,,,,,,,,,,,
153,K,1/8/2011,2011,81.17,100.39,short rain,11.00,23.40,16,stable,10.37,0.72,12.03,non-alpha,8,0.00,-0.23,0.555,,,,,,,,,,,,
3,N,1/11/2011,2011,95.73,55.00,short rain,0.00,23.50,19,unstable,10.36,0.71,16.07,non-alpha,15,0.00,-0.25,0.421,,,,,,,,,,,,
201,N,1/11/2011,2011,106.65,47.09,short rain,0.00,23.50,19,unstable,10.36,0.71,12.30,non-alpha,6,0.00,-0.25,0.524,,,,,,,,,,,,
10,N,1/11/2011,2011,121.42,53.58,short rain,0.00,23.50,19,unstable,10.36,0.71,22.46,non-alpha,19,0.00,-0.25,0.593,,,,,,,,,,,,
49,N,1/11/2011,2011,164.94,103.48,short rain,0.00,23.50,19,unstable,8.90,0.71,11.02,non-alpha,14,0.00,0.05,0.707,,,,,,,,,,,,
61,N,1/11/2011,2011,81.30,86.31,short rain,0.00,23.50,19,unstable,8.90,0.71,9.05,non-alpha,7,0.00,0.35,NA,,,,,,,,,,,,
194,N,1/11/2011,2011,81.55,34.97,short rain,0.00,23.50,19,unstable,10.36,0.71,15.91,non-alpha,13,0.00,0.35,NA,,,,,,,,,,,,
112,F,1/12/2011,2011,137.35,69.12,short rain,0.00,23.60,10,stable,8.90,0.77,18.66,non-alpha,9,7.00,-0.26,0.299,,,,,,,,,,,,
189,F,1/12/2011,2011,129.83,60.77,short rain,0.00,23.60,10,stable,9.81,0.77,11.07,non-alpha,6,4.00,0.04,0.313,,,,,,,,,,,,
187,F,1/12/2011,2011,119.10,73.21,short rain,0.00,23.60,10,stable,8.90,0.77,8.10,non-alpha,5,8.00,0.34,0.506,,,,,,,,,,,,
77,F,1/12/2011,2011,72.57,59.95,short rain,0.00,23.60,10,stable,10.36,0.77,16.11,non-alpha,7,7.00,0.04,0.514,,,,,,,,,,,,
38,N,1/14/2011,2011,71.69,54.12,short rain,0.00,23.70,19,unstable,10.35,0.76,8.72,alpha,1,0.00,0.45,0.360,,,,,,,,,,,,
137,N,1/14/2011,2011,120.32,66.43,short rain,0.00,23.70,19,unstable,10.35,0.76,14.64,non-alpha,12,0.00,-0.25,0.431,,,,,,,,,,,,
81,B,1/15/2011,2011,107.42,91.76,short rain,0.00,23.80,10,stable,10.35,0.76,10.11,alpha,1,45.00,0.00,NA,,,,,,,,,,,,
37,K,1/15/2011,2011,91.05,60.85,short rain,0.00,23.80,16,stable,8.93,0.76,9.31,non-alpha,3,100.00,0.55,NA,,,,,,,,,,,,
77,F,1/17/2011,2011,56.98,52.58,short rain,0.00,23.90,10,stable,10.35,0.75,16.12,non-alpha,7,7.00,0.04,0.514,,,,,,,,,,,,
153,K,1/18/2011,2011,80.86,48.01,short rain,0.00,23.90,16,stable,10.34,0.75,12.06,non-alpha,8,0.00,-0.23,0.555,,,,,,,,,,,,
204,B,1/18/2011,2011,118.82,83.46,short rain,0.00,23.90,10,stable,10.34,0.75,18.08,non-alpha,10,0.00,-0.30,0.613,,,,,,,,,,,,
99,K,1/18/2011,2011,167.08,108.54,short rain,0.00,23.90,16,stable,10.34,0.75,13.31,non-alpha,14,0.00,-0.23,0.827,,,,,,,,,,,,
81,B,1/18/2011,2011,107.10,179.88,short rain,0.00,23.90,10,stable,10.34,0.78,10.12,alpha,1,45.00,0.00,NA,,,,,,,,,,,,
118,N,1/19/2011,2011,315.19,66.47,short rain,0.00,23.90,19,unstable,8.88,0.75,8.08,non-alpha,4,48.00,0.35,0.373,,,,,,,,,,,,
177,N,1/19/2011,2011,173.98,39.62,short rain,0.00,23.90,19,unstable,8.88,0.75,13.94,non-alpha,9,0.00,0.23,0.508,,,,,,,,,,,,
10,N,1/19/2011,2011,288.96,44.98,short rain,0.00,23.90,19,unstable,10.34,0.75,22.48,non-alpha,19,0.00,-0.25,0.593,,,,,,,,,,,,
189,F,1/22/2011,2011,154.39,48.02,short rain,0.00,24.00,10,stable,8.87,0.74,11.09,non-alpha,6,4.00,0.04,0.313,,,,,,,,,,,,
153,K,1/22/2011,2011,107.50,85.06,short rain,0.00,24.00,16,stable,10.33,0.74,12.07,non-alpha,8,0.00,-0.23,0.555,,,,,,,,,,,,
